Date,Close,Volume,mom1,mom3,ROC_15,EMA_20,Oil,Gold,DAAA,AAPL,JNJ,XOM,TE1,DE1,S&P-F,Dollar index-F
2010-08-04,1127.23999,-0.0034308982,-0.0047963549,6.34998576148e-05,2.928307451,1099.12784491,-0.0003635482,0.0101052632,4.75,0.0040087581,0.0065712555,0.0,2.83,1.13,0.56,0.38
2010-08-05,1125.810059,-0.0917456288,0.0060511123,0.0220225214,2.6749306449,1101.66900815,-0.005940114,-0.0058357649,4.72,-0.0048673129,0.0003347171,-0.0001594707,2.79,1.15,-0.09,-0.07
2010-08-06,1121.640015,0.0467581589,-0.001268524,-0.0047963549,5.3301789623,1103.57100881,-0.0162195122,0.01278826,4.65,-0.0061520557,0.0033467371,-0.0118003191,2.72,1.15,-0.36,-0.53
2010-08-09,1127.790039,0.0314861232,-0.0037040387,0.0060511123,5.277949965,1105.87758311,0.0097929838,-0.0039329331,4.66,0.0063823558,0.0015010007,0.0077456833,2.72,1.15,0.54,0.36
2010-08-10,1121.060059,0.0,0.005483064,-0.001268524,3.468460857,1107.32353319,-0.0149766757,-0.0087281796,4.68,-0.0089398358,-0.0103247129,-0.0083266772,2.64,1.16,-0.51,0.16
2010-08-11,1089.469971,0.1338154879,-0.0059674051,-0.0037040387,1.8586566471,1105.62319394,-0.0267946162,0.0109014675,4.57,-0.0355421962,-0.0156486623,-0.0248668012,2.57,1.18,-3.1,1.87
2010-08-12,1083.609985,0.002036854,-0.028178765,0.005483064,-0.9198440659,1103.52669785,-0.0308618261,0.0062214849,4.58,0.0063951838,0.0003418803,-0.0026494288,2.59,1.2,-0.53,0.41
2010-08-13,1079.25,-0.2636909567,-0.0053787494,-0.0059674051,-2.1230509203,1101.21463139,-0.0038319239,0.0010305029,4.52,-0.0106835971,-0.0063225906,-0.005312967,2.54,1.21,-0.3,0.33
2010-08-16,1079.380005,-0.0560066569,-0.004023574,-0.028178765,-3.1954874558,1099.13514316,-0.0029181589,0.0076178711,4.36,-0.005861004,-0.0024076353,-0.0005007344,2.43,1.22,0.09,-0.48
2010-08-17,1092.540039,0.2627758596,0.0001204587,-0.0053787494,-1.9122968874,1098.507038,0.0078488759,0.0020433183,4.47,0.0174850745,0.0208585251,0.0156980458,2.48,1.16,1.11,-0.39
2010-08-18,1094.160034,-0.0614760812,0.0121922158,-0.004023574,-1.0821486576,1098.09303762,-0.0048838437,-0.0065252855,4.43,0.0043656028,0.0021951536,-0.0110160802,2.48,1.15,-0.21,-0.01
2010-08-19,1075.630005,0.1520516828,0.0014827786,0.0001204587,-2.3512771616,1095.95370118,-0.0124684971,0.01272578,4.36,-0.0126052272,-0.0106149456,-0.0142976055,2.42,1.15,-1.43,0.28
2010-08-20,1071.689941,-0.1232875116,-0.0169353919,0.0121922158,-2.7151448486,1093.64286688,-0.0134318334,-0.0081070126,4.36,-0.000960497,0.0003406165,-0.0067465339,2.47,1.16,-0.09,0.75
2010-08-23,1067.359985,-0.1463803678,-0.0036630291,0.0014827786,-5.1960279946,1091.13973527,-0.0100748809,0.0020433183,4.37,-0.0153821664,0.0022130915,0.0103583123,2.45,1.17,-0.44,0.08
2010-08-24,1051.869995,0.3816253757,-0.0040403067,-0.0169353919,-6.1215900958,1087.39976001,-0.0202173016,-0.0032626427,4.27,-0.023881164,-0.0146084766,-0.0094117815,2.33,1.18,-1.48,-0.02
2010-08-25,1055.329956,-0.017162835,-0.0145124327,-0.0036630291,-6.3793011815,1084.34549296,0.011650758,0.0126841244,4.28,0.0123368688,-0.0005171178,-0.0005089752,2.37,1.2,0.45,0.14
2010-08-26,1047.219971,-0.1636350709,0.0032893428,-0.0040403067,-6.9807590874,1080.80972896,0.0178992646,-0.0004040404,4.24,-0.0107455725,-0.003104536,-0.0072992701,2.33,1.21,-0.92,-0.42
2010-08-27,1064.589966,0.124975663,-0.0076847861,-0.0145124327,-5.0863065009,1079.26498963,0.0246728462,-0.0016168149,4.41,0.0055768396,-0.003460225,0.0225718023,2.49,1.21,1.82,-0.01
2010-08-30,1048.920044,-0.2887218888,0.0165867683,0.0032893428,-6.9933225399,1076.37499481,-0.0063855261,-1.0,4.34,0.0036420743,-0.0052083162,-0.0133779099,2.38,1.19,-1.76,0.31
2010-08-31,1049.329956,0.38409316,-0.0147192088,-0.0076847861,-6.3984175,1073.79927683,-0.036952738,0.0,4.26,0.0024742763,-0.0048865446,0.0018644237,2.31,1.22,0.31,0.02
2010-09-01,1080.290039,0.0886680846,0.0003907943,0.0165867683,-0.8426053259,1074.41744465,0.0283609064,0.0004012841,4.38,0.0297408131,0.0222729042,0.0304516828,2.42,1.21,3.2,-0.84
2010-09-02,1090.099976,-0.1575367078,0.0295046213,-0.0147192088,0.5989231448,1075.91101907,0.0137893741,0.0016044926,4.45,0.0073502376,0.0054897923,0.0024626662,2.48,1.2,0.72,-0.06
2010-09-03,1104.51001,-0.045815437,0.0090808363,0.0003907943,2.3405151726,1078.63473249,-0.0062675023,-0.0064076892,4.5,0.0261729005,0.005459802,0.0042580903,2.57,1.19,1.28,-0.46
2010-09-07,1091.839966,-0.1208431178,0.0132190022,0.0295046213,1.154362777,1079.89237378,-0.0072463768,0.0130995566,4.39,-0.0037098349,-0.0039029187,-0.0125570939,2.48,1.18,-1.11,0.94
2010-09-08,1098.869995,0.0377359705,-0.0114711898,0.0090808363,0.5793797732,1081.69976627,0.0090565018,-0.0013924806,4.45,0.01982077,0.0025553151,0.0033030719,2.56,1.16,0.73,-0.31
2010-09-09,1104.180054,0.0505885928,0.0064386991,0.0132190022,0.9157728018,1083.84074606,-0.0053583389,0.0,4.56,0.0005705005,0.0164826174,0.0049382551,2.67,1.17,0.3,0.13
2010-09-10,1109.550049,-0.0964085519,0.0048322905,-0.0114711898,3.1535048151,1086.2892511,0.028956229,-0.0067729084,4.59,0.0012924469,0.0026746907,0.0024570353,2.71,1.16,0.66,0.01
2010-09-13,1121.900024,0.4769074469,0.0048633327,0.0064386991,4.6851314992,1089.68075328,0.010078534,-0.0022061773,4.57,0.0137807597,0.0056685562,-0.0032679901,2.65,1.14,1.04,-0.74
2010-09-14,1121.099976,0.0,0.0111306155,0.0048322905,5.0348515735,1092.67306021,-0.0050537774,0.0174874372,4.51,0.003819645,0.004310378,0.0001639016,2.57,1.14,-0.04,-0.91
2010-09-15,1125.069946,-0.2546333263,-0.0007131188,0.0048633327,6.9590302364,1095.7584779,-0.0112008336,0.0011853023,4.59,0.0080578864,0.0077582863,-0.0001638748,2.63,1.15,0.45,0.5
2010-09-16,1124.660034,-0.00170928,0.0035411382,0.0111306155,6.5695167285,1098.51100705,-0.0176501581,0.0043409629,4.64,0.0234993494,0.0039312368,-0.0004917869,2.65,1.15,0.18,-0.31
2010-09-17,1125.589966,0.2146381775,-0.0003643436,-0.0007131188,7.4836230372,1101.08995552,-0.0127379995,0.0011787819,4.63,-0.0043388511,0.0045684287,-0.0031163195,2.63,1.15,0.3,0.17
2010-09-20,1142.709961,-0.1767095596,0.0008268561,0.0035411382,7.338036004,1105.05376557,0.0160260763,0.0041208791,4.59,0.028543488,0.0084456716,0.0126686412,2.61,1.15,0.47,-0.07
2010-09-21,1139.780029,0.2412487218,0.0152097971,-0.0003643436,8.6622412757,1108.36102875,-0.0247293143,-0.0033222591,4.57,0.001906507,-0.0024158641,-0.000162437,2.49,1.09,-0.15,-1.12
2010-09-22,1134.280029,-0.0633648333,-0.0025640207,0.0008268561,8.0956492774,1110.82950497,0.0002741228,0.0145098039,4.49,0.0140254824,0.000484372,-0.0014624634,2.44,1.12,-0.44,-0.76
2010-09-23,1124.829956,-0.0161643745,-0.0048254925,0.0152097971,4.1229591491,1112.16288126,0.0057550014,-0.0021260147,4.52,0.0040659843,-0.0025818944,-0.0048820015,2.43,1.08,-0.82,0.24
2010-09-24,1148.670044,0.0717543563,-0.0083313404,-0.0025640207,5.3729079249,1115.6397539,0.0167574932,0.004842146,4.6,0.011767957,0.0053389095,0.0098119048,2.53,1.07,2.03,-0.81
2010-09-27,1142.160034,-0.1299943016,0.0211943929,-0.0048254925,3.4087535341,1118.16549486,0.025190942,0.0,4.51,-0.0039682473,-0.0017701964,-0.0006477895,2.47,1.07,-0.48,-0.06
2010-09-28,1147.699951,0.1220727676,-0.0056674326,-0.0083313404,5.1161330176,1120.97830021,-0.0047052673,-0.0023130301,4.47,-0.0147684716,0.0064485089,0.0056717227,2.4,1.07,0.35,-0.43
2010-09-29,1144.72998,-0.0088329392,0.004850386,0.0211943929,4.1733767606,1123.24036495,0.0223243598,0.0104327666,4.51,0.0017778429,-0.0019221368,-0.0075733321,2.4,1.07,-0.07,-0.38
2010-09-30,1141.199951,0.073648967,-0.0025877591,-0.0056674326,3.3527047392,1124.95080172,0.0269749518,-0.0003824092,4.54,-0.0125970042,-0.0056171079,0.0032472966,2.39,1.04,-0.37,0.04
2010-10-01,1146.23999,0.0034429153,-0.003083722,0.004850386,3.3067405146,1126.97834346,0.0202626642,0.0070772762,4.57,-0.0043347455,-0.0033892673,0.0121378862,2.39,1.04,0.48,-0.8
2010-10-04,1137.030029,-0.1616223647,0.0044164381,-0.0025877591,1.3486054618,1127.93564684,-0.0017163173,-0.0020892688,4.57,-0.0137335725,-0.0012955789,-0.0055964502,2.35,1.03,-0.66,0.45
2010-10-05,1160.75,0.1289444551,-0.0080349325,-0.003083722,3.5367072383,1131.06082333,0.0171926808,0.01294252,4.58,0.0369652457,0.0183233507,0.0172053227,2.36,1.03,1.76,-0.88
2010-10-06,1159.969971,0.0010617277,0.0208613409,0.0044164381,3.102031578,1133.81407549,0.0045877098,0.0120255543,4.51,0.0008652973,0.0065286625,0.0107493048,2.27,1.03,0.09,-0.45
2010-10-07,1158.060059,-0.0399223208,-0.0006720043,-0.0080349325,2.9697885575,1136.12321678,-0.0224732604,-0.0011139993,4.56,0.0001036723,0.0001582345,-0.0014075853,2.26,1.03,0.06,0.03
2010-10-08,1165.150024,-0.0100062651,-0.0016465185,0.0208613409,3.5146064904,1138.88767461,0.016228178,-0.0026022305,4.58,0.0167692141,0.000158162,0.0083006894,2.27,1.04,0.35,-0.1
2010-10-11,1165.319946,-0.3527181241,0.0061222775,-0.0006720043,1.9786285034,1141.40503379,-0.0058069199,0.0074543422,0.0,0.0043867653,0.0011070536,0.0026406649,0.0,0.0,0.15,0.13
2010-10-12,1169.77002,0.6266291552,0.000145837,-0.0016465185,2.6312086751,1144.10646105,-0.0062058895,-0.0022197558,4.63,0.0107665052,-0.0001579463,0.002323687,2.3,1.03,0.19,-0.09
2010-10-13,1178.099976,0.2191370821,0.0038187573,0.0061222775,3.8632388722,1147.34393866,0.0166523815,0.0126065999,4.66,0.0053594527,0.0045820982,0.0052550853,2.32,1.02,0.84,-0.39
2010-10-14,1173.810059,0.0,0.0071210202,0.000145837,4.3544451087,1149.86452155,-0.0038540287,0.0056755767,4.72,0.0072298892,0.0025165145,0.0039975707,2.37,1.03,-0.06,-0.53
2010-10-15,1176.189941,0.1520301203,-0.0036413862,0.0038187573,2.3958052309,1152.37170436,-0.017893846,-0.0041871473,4.81,0.0411167528,-0.0026671163,-0.0016845482,2.45,1.04,0.13,0.51
2010-10-18,1184.709961,-0.2226864702,0.0020274848,0.0071210202,3.7253909902,1155.45153832,0.0225286224,-0.0001828154,4.74,0.0103577495,0.004561916,0.0167203094,2.38,1.04,0.28,-0.17
2010-10-19,1165.900024,0.2584397928,0.007243745,-0.0036413862,1.5857866844,1156.4466322,-0.0420178184,-0.0206619126,4.7,-0.0267610008,-0.008925775,-0.0175014487,2.36,1.05,-1.23,1.66
2010-10-20,1178.170044,-0.1021835246,-0.0158772507,0.0020274848,2.9212185043,1158.51552856,0.0296594194,0.0,4.69,0.0033603574,0.0048980407,0.0136670602,2.37,1.05,0.94,-1.29
2010-10-21,1180.26001,-0.0800357208,0.0105240756,0.007243745,3.4227182507,1160.58643155,-0.0231905285,0.003360717,4.71,-0.0032524427,0.0061321386,0.0046962277,2.44,1.06,0.09,0.28
2010-10-22,1183.079956,-0.3129584669,0.0017739086,-0.0158772507,3.2139836615,1162.72867198,0.013994752,-0.015630815,4.7,-0.0066231777,-0.0028129551,0.0003015078,2.46,1.07,0.43,0.08
2010-10-25,1185.619995,0.3283593831,0.0023892583,0.0105240756,4.2734109708,1164.90879798,0.0104744301,0.011342155,4.69,0.00445569,0.0026641435,-0.0021103257,2.46,1.03,0.17,-0.5
2010-10-26,1185.640015,-0.0041929416,0.0021469715,0.0017739086,2.1443045445,1166.8831996,0.0073170732,-0.0059813084,4.78,-0.0025579783,-0.0021881838,0.0049849247,2.53,1.02,0.0,0.79
2010-10-27,1182.449951,0.0313986793,1.68856801373e-05,0.0023892583,1.937979479,1168.36574735,-0.0084745763,-0.0037608123,4.8,-0.0007140887,-0.0042293233,-0.0129265145,2.61,1.04,-0.34,0.6
2010-10-28,1183.780029,-0.0120419681,-0.002690584,0.0021469715,2.2209530326,1169.83377418,0.0036630037,0.006795017,4.81,-0.0084138027,-0.0001572912,0.0083752553,2.55,1.04,0.04,-1.12
2010-10-29,1183.26001,-0.1740602223,0.0011248493,1.68856801373e-05,1.5543050789,1171.1124633,-0.0091240876,0.009936258,4.75,-0.0139561988,0.0028319855,0.0040772727,2.49,1.03,0.04,-0.05
2010-11-01,1184.380005,0.1671339898,-0.0004392868,-0.002690584,1.6356073768,1172.3760387,0.0182934316,0.0057545944,4.76,0.0106319157,-0.0007844838,0.0069183188,2.52,1.03,0.28,0.03
2010-11-02,1193.569946,-0.0636881899,0.0009465333,0.0011248493,2.0345816351,1174.39450606,0.0116952014,-0.0025839793,4.66,0.0170294138,0.0029832313,0.0132934883,2.5,1.05,0.82,-0.76
2010-11-03,1197.959961,0.2067352956,0.0077592841,-0.0004392868,1.6857639763,1176.63883511,0.0064354666,-0.0040710585,4.78,0.0111197407,0.0048528647,0.0019163474,2.54,1.05,0.38,-0.35
2010-11-04,1221.060059,0.2207682811,0.0036780542,0.0009465333,4.0253531342,1180.86942786,0.0241563055,0.0263842438,4.75,0.0174872216,0.0088798876,0.0207443869,2.4,1.02,1.77,-0.81
2010-11-05,1225.849976,-0.0101852876,0.0192828632,0.0077592841,4.22211016,1185.15328958,0.0041623309,0.0104996379,4.78,-0.0035818612,-0.0016985793,0.0089363365,2.45,1.07,0.29,0.91
2010-11-08,1223.25,-0.3015950446,0.003922753,0.0036780542,3.2531201956,1188.78154772,0.0025331031,-0.0050161233,4.79,0.0046983633,-0.0049497292,0.0045714286,2.48,1.06,-0.16,0.61
2010-11-09,1213.400024,0.2313326882,-0.0021209577,0.0192828632,4.0741057571,1191.12616451,-0.0003445504,0.0234065538,4.93,-0.0079718975,-0.0003109591,0.004408376,2.61,1.04,-0.74,0.54
2010-11-10,1218.709961,-0.0591455516,-0.0080523,0.003922753,3.4409224039,1193.75319275,0.0083869485,-0.0214637579,4.92,0.0061693591,-0.0055978388,0.0070791451,2.53,1.04,0.25,0.24
2010-11-11,1213.540039,-0.1381579813,0.0043760812,-0.0021209577,2.8197201225,1195.63765429,0.0,0.0057533261,4.92,-0.0043392384,-0.0004691634,0.0098412067,0.0,1.05,-0.25,0.76
2010-11-12,1199.209961,0.0718624718,-0.0042421266,-0.0080523,1.3633909457,1195.97787398,-0.0328130341,-0.0071505184,4.95,-0.0272225171,-0.003911139,-0.0116943335,2.65,1.05,-1.28,-0.17
2010-11-15,1197.75,-0.1685605252,-0.0118084921,0.0043760812,1.0230938286,1196.14664789,-0.0001177995,-0.0144040331,5.07,-0.0032139144,0.0073818284,-0.0071840402,2.8,1.05,0.02,0.56
2010-11-16,1178.339966,0.4604166845,-0.0012174357,-0.0042421266,-0.6157053497,1194.45077342,-0.0300424128,-0.0142491779,4.95,-0.017750143,-0.0155908952,-0.0218501835,2.72,1.05,-1.76,0.84
2010-11-17,1178.589966,-0.2368080557,-0.0162054135,-0.0118084921,-0.3264396093,1192.94022033,-0.0230778574,-0.0085248332,4.97,-0.003614218,-0.001266994,0.0010153757,2.76,1.05,0.23,-0.15
2010-11-18,1196.689941,0.2003902909,0.0002121629,-0.0012174357,1.0905668016,1193.29733659,0.018028099,0.0095327103,4.98,0.0263893719,0.0122106088,0.0188377911,2.77,1.04,1.72,-0.61
2010-11-19,1199.72998,-0.2158766529,0.015357313,-0.0162054135,1.3919146984,1193.90996929,-0.0028089888,-0.0057396778,4.93,-0.0055117369,0.0,0.0032712702,2.76,1.06,0.04,-0.18
2010-11-22,1197.839966,0.0038390484,0.0025403732,0.0002121629,1.1364562846,1194.28425469,-0.0050214329,0.0104283054,4.89,0.0216150353,-0.0032900359,-0.0049617096,2.68,1.05,-0.02,0.23
2010-11-23,1180.72998,0.1202249627,-0.0015753662,0.015357313,-1.0757615038,1192.99337139,-0.0055391433,0.0154810173,4.85,-0.0147753036,-0.0117887459,-0.0172389082,2.62,1.05,-1.65,1.26
2010-11-24,1198.349976,-0.1811776718,-0.0142840333,0.0025403732,0.0325565973,1193.50352421,0.0299542023,-0.0036297641,4.98,0.0196611731,0.0066804836,0.0130471725,2.77,1.05,1.55,0.23
2010-11-26,1189.400024,-0.523138066,0.0149229682,-0.0015753662,-2.5928319223,1193.11271467,0.007931739,-0.0127504554,4.88,0.0006353367,-0.0156423129,-0.0093015745,2.71,1.06,-1.11,0.93
2010-11-29,1187.76001,1.2762451822,-0.0074685628,-0.0142840333,-3.107229004,1192.60293327,0.022177179,0.0014760148,4.84,0.0059365111,-0.0062600162,0.0031777263,2.68,1.04,0.27,0.58
2010-11-30,1180.550049,0.1663967115,-0.0013788582,0.0149229682,-3.4906969957,1191.45503953,-0.0187798904,0.0195283714,4.79,-0.0180515479,-0.0058149087,0.0015838878,2.63,1.05,-0.59,0.46
2010-12-01,1206.069946,0.0614768829,-0.006070217,-0.0074685628,-0.6040941038,1192.84693538,0.0312648597,0.001445609,4.92,0.0168728905,0.0141348337,0.0254457167,2.8,1.06,2.12,-0.63
2010-12-02,1221.530029,0.0929375059,0.0216169548,-0.0013788582,0.2313977969,1195.57865859,0.0141786744,0.0025261638,4.95,0.0055309733,0.0028836912,0.002102916,2.85,1.05,1.52,-0.52
2010-12-03,1224.709961,-0.2484549771,0.0128185625,-0.006070217,0.920441159,1198.35306834,0.0136394635,0.0104391649,5.0,-0.0022316611,-0.0006389297,-0.0040570927,2.89,1.05,0.06,-1.16
2010-12-06,1223.119995,-0.0557875464,0.0026032369,0.0216169548,1.9938154933,1200.71182326,0.0016819915,0.0083719273,4.93,0.0085370274,-0.0057544756,0.0016855738,2.81,1.04,-0.12,0.24
2010-12-07,1223.75,0.976155039,-0.0012982388,0.0128185625,2.1707367982,1202.90593533,-0.0071644464,0.0033562975,5.09,-0.0060596408,0.0017684887,0.0021035059,3.07,1.05,0.1,0.33
2010-12-08,1228.280029,-0.3389994879,0.0005150803,0.0026032369,4.2381710237,1205.32251568,-0.004397339,-0.0242957746,5.07,0.0087991765,0.0022468303,0.0054575847,3.18,1.09,0.45,0.19
2010-12-09,1233.0,-0.0184651846,0.0037017602,-0.0012982388,4.6165363332,1207.95846657,0.0005662514,0.0041501263,5.01,-0.0038939287,-0.0062449959,0.0020877106,3.14,1.08,0.35,0.09
2010-12-10,1240.400024,0.0054836805,0.0038427483,0.0005150803,3.6525821353,1211.0481387,-0.0061120543,-0.0115004492,5.03,0.0025018608,-0.0024170319,0.0025,3.23,1.08,0.65,-0.01
2010-12-13,1240.459961,-0.040918697,0.0060016415,0.0037017602,3.3949289989,1213.84926464,0.0092244619,0.0172695873,4.99,0.0034627247,-0.0008076078,0.0024937794,3.2,1.1,0.02,-0.54
2010-12-14,1241.589966,-0.0524827801,4.83207020641e-05,0.0038427483,3.6524077708,1216.49123619,-0.003272399,-0.0032165833,5.15,-0.0042901358,0.0147106205,-0.002487576,3.4,1.09,0.04,0.06
2010-12-15,1235.22998,0.0665456701,0.0009109564,0.0060016415,4.6157886158,1218.27587846,0.00373599,-0.0041233417,5.17,0.0002185301,-0.0031862355,-0.0045719313,3.45,1.1,-0.38,1.12
2010-12-16,1242.869995,0.0747571097,-0.0051224528,4.83207020641e-05,3.7151099338,1220.61817528,-0.0107150914,-0.0185418542,5.14,0.0027781497,-0.002716925,0.0051496592,3.39,1.1,0.53,-0.04
2010-12-17,1243.910034,-0.0220295472,0.0061850952,0.0009109564,4.5829837649,1222.83644753,0.0035343746,0.0040352164,4.97,-0.0019921837,0.0022435736,-0.0006923705,3.28,1.09,-0.09,0.25
2010-12-20,1247.079956,-0.2340716723,0.0008368043,-0.0051224528,4.9942703493,1225.1453531,0.0074982958,0.0084033613,5.01,0.0049904337,-0.0007994723,0.0006928502,3.34,1.1,-0.09,0.27
2010-12-21,1254.599976,-0.0192974347,0.0025483531,0.0061850952,6.272493662,1227.95055528,0.0069914299,0.002173913,4.98,0.0061761027,-0.002400416,0.0069232899,3.26,1.09,0.77,0.12
2010-12-22,1258.839966,-0.6305425514,0.0060301025,0.0008368043,4.3753697847,1230.89240392,0.0059350504,0.0028922632,5.0,0.0029611166,-0.0051331408,0.0011001375,3.29,1.09,0.3,0.0
2010-12-23,1256.77002,0.9563157772,0.0033795553,0.0025483531,2.8849058282,1233.35693879,0.0112434599,-0.0097332372,5.03,-0.0047975706,0.0037084811,0.0054944229,3.35,1.08,-0.12,-0.3
2010-12-27,1257.540039,-0.2077717076,-0.0016443282,0.0060301025,2.6806410534,1235.66009119,0.001651255,-1.0,4.97,0.0033374381,-0.0051405622,-0.0025955602,3.32,1.09,0.02,-0.18
2010-12-28,1258.51001,0.2439083148,0.0006126968,0.0033795553,2.8934213442,1237.83627393,0.0053852072,0.0,5.1,0.0024331834,0.0019376554,0.0056156141,3.42,1.08,0.06,-0.01
2010-12-29,1259.780029,-0.1065464302,0.0007713241,-0.0016443282,2.9442311747,1239.92615537,-0.0038259729,0.0,4.96,-0.0005530617,0.0012893151,-0.0006809453,3.3,1.09,0.14,-0.71
2010-12-30,1257.880005,-0.1100353146,0.0010091449,0.0006126968,2.4098719593,1241.63604581,-0.0140458685,-0.0049557522,4.98,-0.0050109102,-0.0030581361,-0.0001363227,3.33,1.09,-0.1,-0.37
2010-12-31,1257.640015,-0.086744946,-0.0015082189,0.0007713241,1.9983791565,1243.16023335,0.0170283806,-1.0,4.88,-0.0033986096,-0.0014530352,-0.0032715103,3.24,1.1,-0.12,-0.64
2011-01-03,1271.869995,1.3817876729,-0.0001907893,0.0010091449,2.5370824243,1245.89449637,0.0022980959,0.0,4.93,0.0217323558,0.0156831371,0.019556892,3.26,1.11,0.98,0.11
2011-01-04,1270.199951,0.1189151486,0.0113148276,-0.0015082189,2.3974969717,1248.20930157,-0.0240200895,0.0,4.97,0.005218958,0.0084367717,0.0046948221,3.24,1.1,0.0,0.4
2011-01-05,1276.560059,-0.0065673982,-0.0013130619,-0.0001907893,2.8165573142,1250.9093737,0.0101801096,-0.014764134,5.09,0.0081801258,-0.0006313655,-0.0026702937,3.37,1.08,0.51,1.05
2011-01-06,1273.849976,0.0166172779,0.0050071707,0.0113148276,3.1265429617,1253.09419297,-0.0213732004,0.0003654971,5.06,-0.0008084371,-0.0015795609,0.0064257432,3.31,1.05,-0.12,0.68
2011-01-07,1271.5,0.0245680312,-0.0021229577,-0.0013130619,2.3035398002,1254.84712697,-0.0033948172,-0.0010960906,5.02,0.007161508,-0.0096503877,0.0054535249,3.21,1.05,-0.22,0.28
2011-01-10,1269.75,-0.186709543,-0.0018447824,0.0050071707,2.0773179164,1256.26644821,0.013284887,0.0009144111,4.99,0.0188325657,-0.0070287223,-0.0060854481,3.18,1.08,-0.16,-0.2
2011-01-11,1274.47998,0.003542717,-0.0013763272,-0.0021229577,2.1971345035,1258.00107029,0.0209547288,0.0042024484,4.99,-0.0023653234,0.0017696268,0.0074538137,3.22,1.06,0.4,-0.02
2011-01-12,1285.959961,0.043495649,0.003725127,-0.0018447824,2.4996003188,1260.66382179,0.0081220503,0.0034570597,5.02,0.0081372439,0.0036935924,0.0117584883,3.25,1.06,1.02,-1.1
2011-01-13,1283.76001,0.0198488741,0.0090075805,-0.0013763272,1.9796038157,1262.86345876,-0.0050081655,0.0019945603,5.0,0.0036583241,0.00656,0.0016975319,3.19,1.05,-0.18,-1.05
2011-01-14,1293.23999,0.0813646528,-0.0017107461,0.003725127,2.9018809663,1265.75646173,0.0015318963,-0.0104958379,5.03,0.0080999362,-0.0057224766,0.0147307654,3.21,1.06,0.64,-0.05
2011-01-18,1295.02002,0.1337311947,0.0073845422,0.0090075805,2.9804204906,1268.54346728,-0.0016388069,0.0018288222,5.06,-0.0224689399,-0.0071942607,0.011176812,3.24,1.05,0.41,-0.44
2011-01-19,1281.920044,-0.1024183584,0.0013764112,-0.0017107461,1.8601388796,1269.81742697,-0.0057999562,0.0018254838,5.02,-0.005313383,0.007407456,-0.0059712998,3.21,1.05,-1.26,-0.44
2011-01-20,1280.26001,0.0403924355,-0.0101156552,0.0073845422,1.6256791288,1270.81195869,-0.0252063841,-0.0193148688,5.12,-0.0181796918,0.0047953963,-0.0062627558,3.32,1.05,-0.18,0.22
2011-01-21,1283.349976,0.0,-0.0012949591,0.0013764112,2.0248331239,1272.00605557,-0.0038392051,-0.0014864363,5.07,-0.0179151224,-0.0031816894,0.0158199743,3.29,1.05,0.27,-0.77
2011-01-24,1290.839966,-0.20927721,0.0024135457,-0.0101156552,2.6398612166,1273.79976133,-0.0167762412,-0.0003721623,5.06,0.0328415522,-0.0070220077,-0.0049380474,3.28,1.04,0.68,-0.23
